experiment_id,model_name,fold,fit_time,score_time,train_size,validation_size,train_roc_auc,validation_roc_auc,train_average_precision,validation_average_precision,train_f1,validation_f1,train_precision,validation_precision,train_recall,validation_recall,train_accuracy,validation_accuracy,train_balanced_accuracy,validation_balanced_accuracy
M02-RF-001,Random Forest,1,78.38482093811035,3.0692801475524902,128000,32000,0.8696162226908127,0.7922382569762257,0.6011591941226131,0.35848777361921624,0.45578086090359304,0.37196313878804804,0.3279298341410143,0.26540913921360254,0.7470263546606546,0.6214618973561431,0.8207265625,0.78915625,0.7879933183796859,0.7146739745596071
M02-RF-001,Random Forest,2,73.63323187828064,2.916703939437866,128000,32000,0.86833277385936,0.7927984243132506,0.6100519766982317,0.36772408828134867,0.45004790727022037,0.3719686491470724,0.3217388398823844,0.26435124508519003,0.7485812018969136,0.6273716951788492,0.8161484375,0.78715625,0.786139094482247,0.7161871503512798
M02-RF-001,Random Forest,3,73.11594414710999,2.664073944091797,128000,32000,0.868122057253754,0.7984322109920106,0.6032504951173796,0.3798222891239221,0.44770514603616135,0.3670643956644503,0.3189444481141423,0.259564601313925,0.7508163582646555,0.6265547263681592,0.813859375,0.78284375,0.7858591162686337,0.7134302258855805
M02-RF-001,Random Forest,4,71.96629476547241,2.6049020290374756,128000,32000,0.8676847530247578,0.791942189846349,0.6051407281930893,0.37045018647023753,0.45066190967984227,0.36701594533029613,0.32277587250353035,0.2595695321562057,0.7463846991136681,0.6262437810945274,0.81715625,0.78290625,0.7857233992537196,0.7133268655333671
M02-RF-001,Random Forest,5,71.00827693939209,2.646027088165283,128000,32000,0.8692124405315313,0.7932678771062696,0.6103367650616969,0.3690862752318843,0.4532914920025292,0.36522054819386457,0.3243406280371326,0.2578825942066137,0.7524490747939667,0.6256218905472637,0.8176171875,0.7814375,0.7886730774098375,0.7122342359906969
