experiment_id,model_name,fold,fit_time,score_time,train_size,validation_size,train_roc_auc,validation_roc_auc,train_average_precision,validation_average_precision,train_f1,validation_f1,train_precision,validation_precision,train_recall,validation_recall,train_accuracy,validation_accuracy,train_balanced_accuracy,validation_balanced_accuracy
M04-HGB-002,HistGradientBoosting Tuned,1,111.02387881278992,14.452016353607178,128000,32000,0.9737348270921441,0.8875727837988023,0.8884721101404441,0.5860821354006068,0.7084420379030273,0.4071000461041955,0.9656468062265163,0.786286731967943,0.5594340356060017,0.27465007776049766,0.9537265625,0.919625,0.7786052987205165,0.6331562009438236
M04-HGB-002,HistGradientBoosting Tuned,2,106.13276648521423,14.918890714645386,128000,32000,0.9735904253663972,0.891347926967535,0.8875730290386958,0.5868142782280511,0.7038702980574366,0.4129181084198385,0.9663409337676439,0.7991071428571429,0.5535256161082174,0.27838258164852253,0.9531953125,0.92046875,0.7756858301929519,0.6352830052588626
M04-HGB-002,HistGradientBoosting Tuned,3,98.74060702323914,20.343504190444946,128000,32000,0.9736783222703997,0.896349994659139,0.8857873112882423,0.6090120774153283,0.6998662107923295,0.4258450218441021,0.9648859133761443,0.8172992056487202,0.5490592442854921,0.2879353233830846,0.9526796875,0.92196875,0.7734135701008484,0.6403719140539659
M04-HGB-002,HistGradientBoosting Tuned,4,132.99327635765076,20.544541120529175,128000,32000,0.9733128889603093,0.8903765808257214,0.8887418650560781,0.5796644071969216,0.7101891998423334,0.40956719817767656,0.9694646220069949,0.7657580919931857,0.5603327631783549,0.2795398009950249,0.954046875,0.919,0.7791806079957504,0.6349929410756114
M04-HGB-002,HistGradientBoosting Tuned,5,126.17876696586609,13.371586799621582,128000,32000,0.9735828185046603,0.8915980111082995,0.88684876828661,0.5938734282142069,0.7050700335371868,0.4208103130755064,0.9641219314809819,0.8102836879432624,0.5557456072150521,0.2842039800995025,0.95328125,0.921375,0.7767176680310873,0.6383846470814355
