experiment_id,model_name,fold,fit_time,score_time,train_size,validation_size,train_roc_auc,validation_roc_auc,train_average_precision,validation_average_precision,train_f1,validation_f1,train_precision,validation_precision,train_recall,validation_recall,train_accuracy,validation_accuracy,train_balanced_accuracy,validation_balanced_accuracy
M02-DT-001,Decision Tree,1,29.721397876739502,1.2734031677246094,128000,32000,0.6507791081811404,0.6336009958530436,0.18782716480279463,0.1642889531252392,0.24106338239711625,0.23150586545367488,0.14939404657743358,0.14333358037500926,0.6238824535489388,0.6015552099533437,0.605234375,0.59875,0.6135167411616778,0.5999959478635921
M02-DT-001,Decision Tree,2,27.33910298347473,1.1134400367736816,128000,32000,0.651185999172208,0.6314465397591573,0.1893230158530883,0.16004135888831983,0.2468835512313773,0.23803714246983868,0.15770733075810872,0.1521795649536355,0.5681411801290523,0.546189735614308,0.651671875,0.6486875,0.6145725138596572,0.6031626114236208
M02-DT-001,Decision Tree,3,28.269451141357422,1.346841812133789,128000,32000,0.6516299797567832,0.6334576325829855,0.186715348315607,0.16457228141911115,0.24881565396498456,0.23952997890931002,0.16387539155957873,0.15805168986083498,0.5165604105115845,0.4944029850746269,0.6865859375,0.6845,0.6110699010990412,0.6000711423427609
M02-DT-001,Decision Tree,4,32.013880014419556,1.3205888271331787,128000,32000,0.6502750707250654,0.639867416582319,0.18614693011259195,0.16824720973996365,0.24519921183582138,0.24004777070063693,0.15613303844845186,0.15258097165991902,0.5708287980096408,0.5625,0.646859375,0.6420625,0.6130907525979,0.6067259588660368
M02-DT-001,Decision Tree,5,28.95086169242859,1.26220703125,128000,32000,0.6503954751435108,0.6313045763833004,0.1879397847795155,0.1627143737603643,0.2488566315370849,0.24081902245706738,0.15813081750410649,0.15288493794028848,0.5838127818379724,0.5668532338308457,0.645859375,0.6408125,0.6183016731021056,0.6079645546586135
