false_positive_rate,true_positive_rate,threshold
0.0007573546782284849,0.08520960318447568,0.7536314987141365
0.0007643028862856269,0.08520960318447568,0.7535674492878258
0.0007643028862856269,0.0855827839283493,0.7532915626402883
0.000771251094342769,0.0855827839283493,0.7531527049340345
0.000771251094342769,0.08589376788157731,0.7528929597951499
0.000778199302399911,0.08589376788157731,0.7528749821596401
0.000778199302399911,0.08744868764771738,0.751431043386583
0.0007851475104570531,0.08744868764771738,0.7513549348824262
0.0007851475104570531,0.08863042666998383,0.7502000575365715
0.0007920957185141952,0.08863042666998383,0.7501911118794331
0.0007920957185141952,0.08887921383256624,0.7497314527192217
0.0007990439265713373,0.08887921383256624,0.7496464263776496
0.0007990439265713373,0.08906580420450305,0.7494411166617055
0.0008059921346284793,0.08906580420450305,0.7493954323030633
0.0008059921346284793,0.08987436248289589,0.7482407092602225
0.0008129403426856214,0.08987436248289589,0.7481767710013785
0.0008129403426856214,0.09049633038935191,0.7474247198821887
0.0008198885507427634,0.09049633038935191,0.7473918449171505
0.0008198885507427634,0.09068292076128871,0.7470106653932238
0.0008268367587999055,0.09068292076128871,0.746884173291753
0.0008268367587999055,0.09086951113322553,0.7464198313252987
0.0008407331749141897,0.09086951113322553,0.7461818774508834
0.0008407331749141897,0.09155367583032716,0.7451230336525445
0.0008476813829713317,0.09155367583032716,0.7449831049446264
0.0008476813829713317,0.09161587262097276,0.7449322783449858
0.0008546295910284738,0.09161587262097276,0.7448702865287272
0.0008546295910284738,0.09167806941161837,0.7447396567617266
0.0008615777990856158,0.09167806941161837,0.7446341955106659
0.0008615777990856158,0.09180246299290956,0.7444437525203019
0.0008685260071427578,0.09180246299290956,0.7442055272773717
0.0008685260071427578,0.09192685657420077,0.7439213833389048
0.0008754742151998999,0.09192685657420077,0.743875355349493
0.0008754742151998999,0.09223784052742878,0.7436301899952118
0.000882422423257042,0.09223784052742878,0.7434720942515829
0.000882422423257042,0.09248662769001119,0.7430626149444175
0.0008893706313141841,0.09248662769001119,0.7430100705182249
0.0008893706313141841,0.092673218061948,0.74287319298557
0.0008963188393713261,0.092673218061948,0.7428338108263263
0.0008963188393713261,0.09273541485259361,0.7428091856534438
0.0009032670474284682,0.09273541485259361,0.7427892709774565
0.0009032670474284682,0.09317079238711283,0.7423268715760963
0.0009102152554856102,0.09317079238711283,0.7422842850387236
0.0009102152554856102,0.09323298917775842,0.7422635932114512
0.0009171634635427523,0.09323298917775842,0.7420768304058387
0.0009171634635427523,0.09329518596840403,0.7419469709695593
0.0009241116715998944,0.09329518596840403,0.7415916605468547
0.0009241116715998944,0.09354397313098645,0.7414113067307163
0.0009310598796570365,0.09354397313098645,0.7412631404833869
0.0009310598796570365,0.09385495708421446,0.7408895168057154
0.0009380080877141785,0.09385495708421446,0.7407290533679967
0.0009380080877141785,0.09435253140937927,0.740343117610765
0.0009449562957713206,0.09435253140937927,0.7402835360494182
0.0009449562957713206,0.09447692499067048,0.7398580663452152
0.0009519045038284626,0.09447692499067048,0.7397491391603159
0.0009519045038284626,0.09453912178131609,0.7397121341101502
0.0009658009199427468,0.09453912178131609,0.7395462533216388
0.0009658009199427468,0.0946635153626073,0.7394827756768709
0.0009727491279998889,0.0946635153626073,0.7394644343150554
