candidate_id,penalty,C,class_weight,rank_roc_auc,rank_test_roc_auc,validation_roc_auc_mean,validation_roc_auc_std,train_roc_auc_mean,train_roc_auc_std,roc_auc_generalization_gap,rank_average_precision,validation_average_precision_mean,validation_average_precision_std,train_average_precision_mean,train_average_precision_std,average_precision_generalization_gap,rank_f1,validation_f1_mean,validation_f1_std,train_f1_mean,train_f1_std,f1_generalization_gap,rank_precision,validation_precision_mean,validation_precision_std,train_precision_mean,train_precision_std,precision_generalization_gap,rank_recall,validation_recall_mean,validation_recall_std,train_recall_mean,train_recall_std,recall_generalization_gap,rank_accuracy,validation_accuracy_mean,validation_accuracy_std,train_accuracy_mean,train_accuracy_std,accuracy_generalization_gap,rank_balanced_accuracy,validation_balanced_accuracy_mean,validation_balanced_accuracy_std,train_balanced_accuracy_mean,train_balanced_accuracy_std,balanced_accuracy_generalization_gap,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_validation_roc_auc,split0_validation_average_precision,split1_validation_roc_auc,split1_validation_average_precision,split2_validation_roc_auc,split2_validation_average_precision,split3_validation_roc_auc,split3_validation_average_precision,split4_validation_roc_auc,split4_validation_average_precision
candidate_011,l1,1.0,balanced,18,18,0.8590115621307459,0.003121371485347275,0.8618226999557408,0.0007356702805284575,0.0028111378249948693,14,0.5064345821977861,0.008520721429707008,0.5104066010811386,0.0022237181493237395,0.003972018883352413,10,0.41597653859004186,0.004584617630178983,0.41799095479907267,0.0008607246433663119,0.0020144162090308115,20,0.28449128462369794,0.00350762556098965,0.28570876292770075,0.0006070401962425904,0.001217478304002817,9,0.7734791052513482,0.007016494640700159,0.7783773008840834,0.001590923895951504,0.004898195632735192,19,0.7817375,0.0026492628691770145,0.78218125,0.00038328733306424324,0.00044375000000007603,9,0.7780695666318728,0.004152421982639445,0.7804917522061451,0.0008753996894803467,0.0024221855742723175,32.321115016937256,1.3636299447729914,0.9863256931304931,0.12929222543071187,0.8587092918999686,0.5017074036277871,0.8573130121393903,0.5034301450809097,0.8650192443839723,0.522110594279501,0.8579077539968307,0.49724958547336684,0.8561085082335682,0.5076751825273661
candidate_012,l2,1.0,balanced,13,13,0.8590117469941253,0.003120538213137653,0.8618228898327148,0.000735706314827623,0.00281114283858952,17,0.5064319589752803,0.008516598875219956,0.5104017470337753,0.0022238347253281695,0.003969788058495016,2,0.4160784597934636,0.004546285170760747,0.41798887833043014,0.0008766151634831173,0.0019104185369665516,13,0.2845698272047891,0.003489505736851069,0.28570472930468116,0.0006227263638291663,0.0011349020998920323,2,0.7736035027042083,0.006889510603721389,0.7783928505653149,0.0015832386951858304,0.00478934786110663,13,0.7817937500000001,0.002648525533197682,0.782175,0.00039816473506578667,0.0003812499999998886,2,0.778156083941678,0.004094971471396269,0.7804951844091816,0.0008810190534625527,0.0023391004675036298,829.360809469223,298.5389974644779,1.0924289226531982,0.13904012406150904,0.8587110910485335,0.5017127916472375,0.8573136928983067,0.503429700618428,0.865017548358126,0.5220974102180642,0.8579073596978283,0.4972437189762372,0.8561090429678319,0.5076761734164346
candidate_013,l1,10.0,,7,7,0.8591927292212483,0.003236806414769974,0.8615263001679135,0.0007596603177474584,0.0023335709466651977,4,0.5075779546561645,0.008488680238784328,0.5131298241212023,0.0021226117872811764,0.005551869465037829,14,0.3905803176793761,0.0020448761547156497,0.39528706372503547,0.0024083434212223893,0.004706746045659349,9,0.6889700192248621,0.018843195361229033,0.694022808389841,0.00296376109681838,0.005052789164978866,14,0.2726710150646457,0.003984155704568209,0.2763403095669175,0.001917929779366469,0.003669294502271825,4,0.9145,0.0008655742313632028,0.9150390625,0.00027081330054116467,0.0005390625000000204,14,0.6294359396572474,0.0014030773575117834,0.6313652536682398,0.0009988424546694013,0.001929314010992389,12.550147247314452,0.5508583094252736,1.1013460159301758,0.4033663618087082,0.8585403826459423,0.5023733273332649,0.8575051374336091,0.5051497134536932,0.8654745895142134,0.5232668882399684,0.8581912819863994,0.49861478124931724,0.8562522545260772,0.5084850630045786
candidate_014,l2,10.0,,3,3,0.8591928491710522,0.003236651640028062,0.8615265773553347,0.0007596948549924576,0.0023337281842824575,8,0.5075750880333098,0.008486993102739033,0.5131279866282191,0.0021229367493609897,0.005552898594909372,11,0.3906536240999036,0.001955378666509574,0.39530073773775637,0.0023938666458009302,0.004647113637852751,6,0.6890170125813195,0.018926292067391933,0.6939113093444362,0.0029149588475276406,0.004894296763116701,11,0.2727332041193721,0.003868365685640553,0.2763714077205116,0.0019139801145991871,0.0036382036011395336,1,0.9145062500000002,0.0008757585997293764,0.915034375,0.0002673473571498232,0.0005281249999997684,11,0.6294670341846106,0.0013476141171030263,0.631376460115001,0.000994904638028689,0.0019094259303904515,13.792492389678955,11.809596864706794,0.8762215614318848,0.18947407928798068,0.8585405123143075,0.5023757198923038,0.8575057263441005,0.5051424826491908,0.8654742924396223,0.523262286628962,0.8581917789111696,0.4986147918288206,0.8562519358460616,0.5084801591672714
candidate_015,l1,10.0,balanced,15,15,0.8590116335056528,0.0031206942748522285,0.8618229289961097,0.0007357915162612267,0.0028112954904568888,16,0.5064337646606487,0.00851791213575347,0.5104030996648476,0.0022244013355573484,0.003969335004198937,8,0.41602373175264695,0.004537240188062611,0.41797914903046,0.0008815434721995487,0.001955417277813065,18,0.2845270597632116,0.0034758552351635626,0.28569982995618515,0.0006250295378402705,0.0011727701929735712,4,0.7735412943060745,0.006955296101101157,0.7783617512028519,0.0016037065864305286,0.0048204568967773476,18,0.7817624999999999,0.0026349958491428166,0.782175,0.00039847119955523173,0.00041250000000003784,8,0.77811108337477,0.0041068868125389135,0.7804813717890167,0.0008890175562233056,0.0023702884142466907,121.23819193840026,118.5955815006419,1.2752150535583495,0.730776157415152,0.8587105831807704,0.5017144058814621,0.8573131147935126,0.5034288817415947,0.8650178022218674,0.5221040601348097,0.8579076621737755,0.4972480406989198,0.8561090051583384,0.5076734348464571
candidate_016,l2,10.0,balanced,14,14,0.8590117426318515,0.003120520368162902,0.8618229199467675,0.0007357940116257702,0.0028111773149159802,19,0.506431898763141,0.008518013726918605,0.5104018974634427,0.002223664942416832,0.00396999870030168,5,0.41604461706161244,0.004535911535006587,0.41798923711765645,0.0008695595980841908,0.0019446200560440108,15,0.28454661462494707,0.003475451092519842,0.2857071641795582,0.000616488411124225,0.0011605495546111455,4,0.7735412943060745,0.006955296101101157,0.7783773008840834,0.001590923895951504,0.004836006578008867,14,0.78178125,0.002636062997160725,0.7821796875,0.00039445002257891754,0.0003984375000000151,4,0.7781215055903042,0.0041055112678085445,0.7804908836831553,0.0008787236978393146,0.0023693780928510932,16.908631467819212,1.6010744523449318,0.728050708770752,0.06244165715241771,0.8587106426121044,0.5017141764240447,0.8573133957416368,0.5034287266895479,0.865017575364907,0.5221007761607629,0.8579078836293796,0.49724216633475027,0.8561092158112303,0.5076736482065991
candidate_017,l1,100.0,,4,4,0.859192840522913,0.003236710618089712,0.861526584175596,0.0007597020198413059,0.002333743652683018,9,0.5075749541743859,0.008487155344741903,0.513128246073119,0.002122733306473062,0.005553291898733104,11,0.3906536240999036,0.001955378666509574,0.39530073773775637,0.0023938666458009302,0.004647113637852751,6,0.6890170125813195,0.018926292067391933,0.6939113093444362,0.0029149588475276406,0.004894296763116701,11,0.2727332041193721,0.003868365685640553,0.2763714077205116,0.0019139801145991871,0.0036382036011395336,1,0.9145062500000002,0.0008757585997293764,0.915034375,0.0002673473571498232,0.0005281249999997684,11,0.6294670341846106,0.0013476141171030263,0.631376460115001,0.000994904638028689,0.0019094259303904515,9.629729318618775,0.665243821313005,0.779302978515625,0.10910096785221504,0.8585405609399444,0.5023756623195367,0.8575055696614927,0.5051419489054652,0.8654744004667463,0.5232624803908411,0.8581917357003198,0.49861453909798853,0.8562519358460614,0.508480140158098
candidate_018,l2,100.0,,5,5,0.8591928264805807,0.0032366752078210187,0.8615265839727421,0.0007596995855841968,0.002333757492161359,7,0.5075751048243848,0.008487052368468756,0.5131279970776823,0.002122987690494093,0.00555289225329747,11,0.3906536240999036,0.001955378666509574,0.39530073773775637,0.0023938666458009302,0.004647113637852751,6,0.6890170125813195,0.018926292067391933,0.6939113093444362,0.0029149588475276406,0.004894296763116701,11,0.2727332041193721,0.003868365685640553,0.2763714077205116,0.0019139801145991871,0.0036382036011395336,1,0.9145062500000002,0.0008757585997293764,0.915034375,0.0002673473571498232,0.0005281249999997684,11,0.6294670341846106,0.0013476141171030263,0.631376460115001,0.000994904638028689,0.0019094259303904515,8.752330923080445,0.4090508400810421,0.8461973667144775,0.0730201736069992,0.8585404528829735,0.5023756793773301,0.8575056993298575,0.5051424747099835,0.8654743194464033,0.5232624439566571,0.858191762707101,0.4986148080987528,0.8562518980365682,0.5084801179792007
candidate_019,l1,100.0,balanced,16,16,0.8590115719528757,0.0031205808564032196,0.8618229591792321,0.000735806648803524,0.002811387226356432,20,0.5064315742705146,0.008517962489550196,0.5104021140173869,0.0022238359612318567,0.003970539746872337,5,0.41604461706161244,0.004535911535006587,0.4179874913532441,0.0008698486836848388,0.0019428742916316466,15,0.28454661462494707,0.003475451092519842,0.28570553206278493,0.0006165538217261669,0.0011589174378378586,4,0.7735412943060745,0.006955296101101157,0.7783773008840834,0.001590923895951504,0.004836006578008867,14,0.78178125,0.002636062997160725,0.7821781250000001,0.00039402891906878076,0.00039687500000007425,4,0.7781215055903042,0.0041055112678085445,0.7804900151601655,0.0008790232728508066,0.0023685095698612324,34.16109032630921,1.9657472622892944,1.2635295391082764,0.2760877424306587,0.8587106858348929,0.5017141759715428,0.8573134227558794,0.503428439108483,0.8650175483581259,0.5221004502289086,0.8579070842286621,0.49724184891286316,0.8561091185868186,0.5076729571307751
candidate_020,l2,100.0,balanced,17,17,0.8590115687084804,0.0031205316041674038,0.8618229645815209,0.0007358151668455667,0.0028113958730404676,18,0.5064319103602829,0.008517368815945954,0.5104021713945326,0.0022238665405329826,0.003970261034249689,5,0.41604461706161244,0.004535911535006587,0.4179840000432232,0.0008704685417997921,0.0019393829816107822,15,0.28454661462494707,0.003475451092519842,0.28570226810894994,0.0006167364360290233,0.001155653484002872,4,0.7735412943060745,0.006955296101101157,0.7783773008840834,0.001590923895951504,0.004836006578008867,14,0.78178125,0.002636062997160725,0.782175,0.0003932598635921406,0.0003937499999999705,4,0.7781215055903042,0.0041055112678085445,0.7804882781141859,0.0008796324074996655,0.0023667725238816217,24.68089017868042,1.249035305608191,1.110057258605957,0.2338019207475855,0.8587106534178014,0.501714069230505,0.8573133903387883,0.503428649602945,0.8650174619364268,0.522099942535111,0.8579071274395117,0.4972437460447811,0.856109210409874,0.5076731443880723
